1/19/2017 4:04:56 PM;Advantage Oil &amp; Gas: News Release Dated January 18, 2017  http://www.conferencecalltranscripts.org/8/summary/?id=3399358 $AAV;cctranscripts
1/19/2017 2:48:32 PM;$AAV little Canadian tractor :)) $$$$$$$$$ gorgeous;Partridge
1/19/2017 2:38:14 PM;$AAV yo;Partridge
1/19/2017 11:17:55 AM;$AAV Reports Q4 CFPS of $0.23; Q4 production rose 42% YoY https://stocknews.com/news/aav-reports-q4-cfps-of-0-23-q4-production-rose-42-yoy/;StockNews
1/12/2017 4:58:08 PM;$AAV Chart is going positive for next leg up. On watch for clear above 7.07.  http://www.foxchart.com/index.php?symbol=aav;foxchart
12/30/2016 5:05:16 PM;$AAV;jasonhanselman01
12/25/2016 4:31:35 AM;$AAV analysis available on the fastest growing stock platform, up to +70% AAV accuracy: http://www.stockstinder.com/predictions.php;mscott1330
12/21/2016 11:08:53 PM;S. Driscoll expects continued  Oil glut $arx, $eca $ato $pcg $eix $aav $pxd $cxo http://www.barrons.com/articles/get-ready-for-the-great-oil-bust-of-2017-1482232313;Bonzin
12/21/2016 4:52:12 PM;$AAV;bloc
12/18/2016 5:26:19 PM;$AAV analysis available on the fastest growing stock platform, up to +70% AAV accuracy: http://www.stockstinder.com/predictions.php;cadencesullivan
12/18/2016 4:36:04 PM;$AAV try the fastest growing #1 stock analysis platform. Detailed reliable AAV predictions: http://www.stockstinder.com/predictions.php;cadencesullivan
12/18/2016 3:58:27 PM;$AAV most accurate predictions! 100% transparent accuracy rates, profit on AAV now, see for yourself: http://www.stockstinder.com/predictions.php;cadencesullivan
12/18/2016 3:27:10 PM;$AAV analysis available on fastest growing stock platform with up to +70% AAV accuracy: http://www.stockstinder.com/predictions.php;cadencesullivan
12/18/2016 1:05:18 PM;$AAV try the fastest growing &amp; #1 stock analysis platform. Detailed reliable AAV predictions: http://www.stockstinder.com/predictions.php;cadencesullivan
12/18/2016 12:49:10 PM;$AAV accurate predictions! 100% transparent accuracy rates, profit on AAV now, see for yourself: http://www.stockstinder.com/predictions.php;cadencesullivan
12/16/2016 3:21:38 AM;@ccochise  A better option would have been $AAV if aquired at the same price. More production, cash flow positive, lower cost. Why SCOOP ?;ZyperbolicalTrader
12/14/2016 1:24:21 PM;$AAV accurate predictions! 100% transparent accuracy rates, profit on AAV , see for yourself: http://www.expatinc.com/new/predictions.php;linsycourtney
12/14/2016 12:36:52 PM;$AAV accurate predictions! 100% transparent accuracy rates, profit on AAV , start today: http://www.expatinc.com/new/predictions.php;linsycourtney
12/14/2016 12:12:00 PM;$AAV accurate predictions! 100% transparent accuracy rates, profit on AAV , see for yourself: http://www.expatinc.com/new/predictions.php;linsycourtney
12/14/2016 12:06:35 PM;$AAV try the fastest growing &amp; #1 stock analysis platform. Detailed reliable AAV predictions: http://www.expatinc.com/new/predictions.php;linsycourtney
12/11/2016 10:59:37 PM;$AAV accurate predictions! 100% transparent accuracy rates, profit on AAV , see for yourself: http://expatinc.com/new/predictions.php;celiatrader
12/11/2016 5:30:59 PM;$AAV try the fastest growing &amp; #1 stock analysis platform. Detailed reliable AAV predictions: http://expatinc.com/new/predictions.php;celiatrader
12/11/2016 5:07:14 PM;$AAV accurate predictions! 100% transparent accuracy rates, profit on AAV , see for yourself: http://expatinc.com/new/predictions.php;celiatrader
12/11/2016 11:25:35 AM;$AAV try the fastest growing &amp; #1 stock analysis platform. Detailed reliable AAV predictions: http://expatinc.com/new/predictions.php;celiatrader
12/11/2016 11:15:39 AM;$AAV the most reliable &amp; fastest growing stock analysis platform,with accurate AAV predictions: http://expatinc.com/new/predictions.php;celiatrader
12/11/2016 10:57:33 AM;$AAV try the fastest growing &amp; #1 stock analysis platform,with detailed AAV predictions: http://expatinc.com/new/predictions.php;celiatrader
12/11/2016 10:37:26 AM;$AAV artificial intelligence powered predictions on #1 analysis platform,take control, see how to trade AAV: http://expatinc.com/new/predictions.php;celiatrader
12/11/2016 10:18:46 AM;$AAV predictions available on the #1 analysis platform,stop missing out, see how AAV will do : http://expatinc.com/new/predictions.php;celiatrader
12/11/2016 10:05:09 AM;$AAV accurate predictions! 100% transparent accuracy rates, profit on AAV , see for yourself: http://expatinc.com/new/predictions.php;celiatrader
12/2/2016 6:42:56 AM;$LEI $AAV Energy investors, debt-free producer for 3x return, Editor&#39;s Pick SA article http://seekingalpha.com/article/4026288-value-investors-chinook-energy-unique-value-montney-fairway;Maestro_Ioannis
