1/25/2017 2:14:01 AM;$aa $cara $AUO $ttmi $vsh $auph\n am very happy added all these a couple months ago;
1/25/2017 1:40:15 AM;We just added a new premium watch list, MOMENTUM, added $GS $X $SODA $WYN $VMC $AA some are Trumps policy related;Trendingcharts_Algorithm
1/25/2017 1:36:36 AM;I analyzed $AA $AKS $FCX and much more in my video market recap from earlier: http://marketchess.com/2017/01/24/stock-market-recap-01-24-17-video-1 $QQQ $SPY #stocks;chessNwine
1/25/2017 1:31:19 AM;$aa $cenx every single day I pounded the table .. But hey you wanted to be long $drys .. God speed;Partridge
1/25/2017 1:07:29 AM;@YeahIsaidit82 So if $AA closes red tomorrow, you will then agree with me? Hint: ER done so sell the news coming tomorrow and going fwd  :);DIGTFZ
1/25/2017 12:55:27 AM;$AA play out just like $JD ipo only better;TradingJones
1/25/2017 12:51:42 AM;2nd day &amp; technical plays $BABA $BMY $CSX $JNJ $TXN $GILD $CF $AA $CAT;jean1975
1/25/2017 12:39:27 AM;$AA 3% today3%tonight;TradingJones
1/25/2017 12:38:56 AM;$AA very nice;TradingJones
1/25/2017 12:36:12 AM;$AA move on to the next one shorties, there are many others reporting tomorrow get burnt somewhere else;infinititrades
1/25/2017 12:06:27 AM;$AA ohhh poor ignorant shorties today&#39;s action has defied all previous action that the old AA Go ahead and short we want a squeeze like cenx;infinititrades
1/24/2017 11:59:07 PM;@DIGTFZ I was on your side, but after looking at $AA gaping up AH during bad earnings, I would disagree with you now;YeahIsaidit82
1/24/2017 11:56:03 PM;$AA Long and re investing all dividends! I&#39;ll sell it after the wall is done! \uD83E\uDD20;carldcarpatst
1/24/2017 11:35:19 PM;$AA Bears St likes Rev + guidance, EPS isn&#39;t a big deal. Can&#39;t short what you don&#39;t understand;GoodNewsBull
1/24/2017 11:33:01 PM;$AA $CENX Partridged;Partridge
1/24/2017 11:32:57 PM;$AA this gets hammered tomorrow;Shortmono
1/24/2017 11:32:32 PM;$AA missed by 10 cent and up 2 bucks? lol;Shortmono
1/24/2017 11:30:19 PM;$AA short again 38.40;Hedgetamer
1/24/2017 11:17:19 PM;$AA Kramer!!!! sell sell sell;Shortmono
1/24/2017 11:16:34 PM;$AA will not surprise if it&#39;s red tomorrow;okioki03
1/24/2017 11:04:32 PM;Scan results - Shooting Star Candlestick today: $AA $WRK $EXP $AWI $SMCI $BHE $ARCH $VC $RYAM $NEM ... http://swingtradebot.com/events/15/equities?selected_date=2017-01-24;SwingTradeBot
1/24/2017 11:03:40 PM;$AA sell the news... the news is al prices keep going up and potential wto action. Sell the news see what happened to steel cos w tariffs;infinititrades
1/24/2017 11:01:58 PM;What&#39;s up with $AA? Find out more at http://stockcharts.chartmill.com/u/H1rNeTUBwx;ChartMill
1/24/2017 10:56:34 PM;$AA $ACH $CENX All eyes on aluminum space tomorrow following Alcoa results - https://stocknews.com/category/aluminum/;StockNews
1/24/2017 10:56:16 PM;$SPY $aa Alcoa sell the news;outdoorguy01
1/24/2017 10:41:08 PM;$AA - another look at that post-market range....;TradingPlays
1/24/2017 10:39:01 PM;$AA $BA $STLD iron butterflies. Got burned doing them on $DD and $JNJ for today, but it&#39;s made money more often than lost, thus far w/ ERs.;keith87
1/24/2017 10:37:40 PM;$AA foolish shorts never learn. Go ahead and short it.;infinititrades
1/24/2017 10:36:51 PM;$AA this is def a short. Really lack luster earnings. Someone is pumping this AH;yourlordjason
